CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-1.0070085142588292,1.783515181880273,-1.3604411200611908,-0.26839131562903584,-1.2468213244280433,0.46918210163560775,-1.4780877482771408,0.9450151677784959,-0.9095511891655876,-1.046040610535335,-0.28209413117783855,0.5915746047304798,-1.4884162993048595,30.8
-0.9902153209176374,1.783515181880273,-1.3604411200611908,-0.26839131562903584,-1.2468213244280433,1.0541890210603044,-1.6389182810271696,0.9450151677784959,-0.9095511891655876,-1.046040610535335,-0.28209413117783855,0.5912517860083009,-2.4062674518331026,34.9
-0.749507183593193,-0.575683657881,-0.4906804932527018,-0.26839131562903584,-0.9785919966077018,0.7104175030852407,-1.9347343893553544,1.045119344270695,-0.9095511891655876,-1.29993815355244,-0.473127638032217,0.2732718747786244,-1.3321736466125866,26.6
-0.7169022738305781,-0.575683657881,-0.4906804932527018,-0.26839131562903584,-0.9785919966077018,-0.13397096681661888,-1.859567807059736,1.045119344270695,-0.9095511891655876,-1.29993815355244,-0.473127638032217,0.21246939888536898,-1.0693181209432565,25.3
-0.6766417789156378,-0.575683657881,-0.4906804932527018,-0.26839131562903584,-0.9785919966077018,-0.07345987897263027,-1.8617327315069576,1.045119344270695,-0.9095511891655876,-1.29993815355244,-0.473127638032217,0.5539579897523155,-0.6906666182606924,24.7
-0.760709594691883,-0.575683657881,-0.4906804932527018,-0.26839131562903584,-0.9785919966077018,-0.2790029259660965,-0.9366207332934682,1.045119344270695,-0.9095511891655876,-1.29993815355244,-0.473127638032217,0.39449005314437247,-0.2821378975053086,21.2
-0.6501600892378596,-0.575683657881,-0.4906804932527018,-0.26839131562903584,-0.9785919966077018,-0.8535375268245124,-1.1287018503532575,0.8440470079169862,-0.9095511891655876,-1.29993815355244,-0.473127638032217,0.6327567201493278,-0.16836432686565114,19.3
-0.613883445413089,-0.575683657881,-0.4906804932527018,-0.26839131562903584,-0.9785919966077018,-0.697005391186144,-1.1438798113920083,0.8440470079169862,-0.9095511891655876,-1.29993815355244,-0.473127638032217,0.6327567201493278,0.4138958747995564,20.0
-0.5304563843246314,-0.575683657881,0.17433516254459194,-0.26839131562903584,-0.9785919966077018,-0.3359362965838725,0.6400220892097014,1.0355681428159957,-0.9095511891655876,-1.29993815355244,-0.473127638032217,0.49921694827343716,0.9567469891175168,16.6
-0.4829479786699226,-0.575683657881,-0.4906804932527018,-0.26839131562903584,-0.9785919966077018,-1.2878830181461152,1.0092862964330565,1.0894635666698071,-0.9095511891655876,-1.29993815355244,-0.473127638032217,0.6327567201493278,1.980356766944337,14.4
-0.5493235315916543,-0.575683657881,-0.4906804932527018,-0.26839131562903584,-0.9785919966077018,-0.975056244288186,-0.20621688973455654,1.1517641721482723,-0.9095511891655876,-1.29993815355244,-0.473127638032217,0.6327567201493278,0.6682146033526694,19.4
-0.8436906808936214,1.7044071258955695,-0.7335760677083899,-0.26839131562903584,-1.09700236868115,-0.43423876925472993,-0.7541999212537256,1.3412201545203533,-0.5293312667859081,-1.1625374408334896,-0.9292348283682975,0.5893153484732719,0.32047882688780543,19.7
-0.96308037532434,1.7044071258955695,0.17433516254459194,-0.26839131562903584,-1.09700236868115,-0.21211939828949594,-0.17146395705411074,1.3412201545203533,-0.5293312667859081,-1.1625374408334896,-0.9292348283682975,0.5382955978339178,-0.30345678776234963,20.5
-0.9352436645491201,1.7044071258955695,-0.7335760677083899,-0.26839131562903584,-1.09700236868115,0.35207076355544525,-1.4973952278081035,1.3412201545203533,-0.5293312667859081,-1.1625374408334896,-0.9292348283682975,0.6327567201493278,-1.2087633573456622,25.0
-0.483241399872017,1.7044071258955695,-0.7335760677083899,-0.26839131562903584,-1.09700236868115,-0.3828084096901892,-1.489136987667277,1.3412201545203533,-0.5293312667859081,-1.1625374408334896,-0.9292348283682975,0.6327567201493278,-0.48952558645441746,23.4
-1.0473311721717804,1.783515181880273,-1.0923034374067828,-0.26839131562903584,-1.5047275799026363,-0.5450301794650603,-0.6922525263835341,1.4584191675459064,-0.9095511891655876,0.6361950683059677,1.510301101719852,0.6327567201493278,0.4974794865270011,18.9
-1.048759924191079,1.7888684681321945,-1.9171049119710635,-0.26839131562903584,-1.6095191844138261,1.3526987125212084,-1.47531867019593,1.7315482586370603,-0.24136210738347152,-1.4015813572766198,-0.473127638032217,0.6012696855955214,-1.340866442839672,35.4
-1.027216080434105,1.7872905994058745,-2.115916752230546,-0.26839131562903584,-1.5047275799026363,0.17192365383477357,-1.0705873551814094,1.8157122229602722,-1.4489334525834547,-0.3958239418247056,-0.733931280778012,0.6327567201493278,-1.0795212974327342,24.7
-1.0452343220232903,1.7915575029732007,-1.8789958649637204,-0.26839131562903584,-1.4899677600556631,0.773225391809847,-0.9208329179373504,1.6635951971788872,-0.24136210738347152,-0.996277314526507,-1.4620346614303183,0.504281203921584,-1.6075178134868497,31.6
-0.6875840857145318,1.7214708080416605,-0.8388630325296101,-0.26839131562903584,-0.9143745200194863,-0.16865495742467917,-1.2664338936156174,1.563723385462511,0.33288375275488225,-0.6783533621864718,0.5068633543583179,0.43452356765137257,-0.8178135972768069,23.3
-0.8075032964796268,1.7214708080416605,-0.8388630325296101,-0.26839131562903584,-0.9143745200194863,-0.48731878064568834,-0.7053395728458884,1.3694038505149044,0.33288375275488225,-0.6783533621864718,0.5068633543583179,0.6327567201493278,-0.3412606686552479,19.6
-0.6991179996433577,1.7214708080416605,-0.8388630325296101,-0.26839131562903584,-0.9143745200194863,-0.7645378449322848,-0.0594491896780267,1.4373287986253132,0.33288375275488225,-0.6783533621864718,0.5068633543583179,0.5748179911253247,0.27928690429942127,18.7
-0.6495301075406641,1.7214708080416605,-0.8388630325296101,-0.26839131562903584,-0.9143745200194863,-0.42982370521830415,0.9370120886212954,1.3421427709216587,0.33288375275488225,-0.6783533621864718,0.5068633543583179,0.05892547822994732,0.4515482668889036,16.0
-0.790460539924781,1.7214708080416605,-0.8388630325296101,-0.26839131562903584,-0.9143745200194863,0.27491669754239084,-0.0029919903712801307,1.4373513491659295,0.33288375275488225,-0.6783533621864718,0.5068633543583179,0.6327567201493278,-0.847378323456492,22.2
-0.7517164756145173,1.7214708080416605,-0.8388630325296101,-0.26839131562903584,-0.9143745200194863,0.6994690930684183,-0.8284409037641918,1.597151017409792,0.33288375275488225,-0.6783533621864718,0.5068633543583179,0.5899607372206489,-0.2909961357332039,25.0
-1.0302084079237364,1.6834562508712998,-1.8565963479572376,-0.26839131562903584,-1.4154959001585623,1.1609580399148585,-0.2925603877155494,1.8215362759640705,-0.9095511891655876,-1.5554006557489284,-0.12926903680276464,0.5150617380264991,-0.5645554673557526,33.0
-0.9839265805844952,1.7855188811326221,-1.2486411893479172,-0.26839131562903584,-1.6859777767449016,0.03972467327669958,-1.586531900209376,1.2909172293612798,-0.5293312667859081,-0.1905687647297755,-1.171752461251739,0.6327567201493278,-1.381933249761262,23.5
-0.9619266223803224,1.7855188811326221,-1.2486411893479172,-0.26839131562903584,-1.6859777767449016,-0.6955080674530284,-1.2100718519889793,1.2909172293612798,-0.5293312667859081,-0.1905687647297755,-1.171752461251739,0.6327567201493278,-0.16332650266488602,19.4
-0.9237327302956266,1.6347936845350335,-0.6484737044553517,-0.26839131562903584,-1.519539556295726,-0.5598630661697561,-1.489136987667277,1.2619645996172746,-0.5293312667859081,-0.12703395612350146,0.03210858395958387,0.6103368129426845,-0.5545351273808808,22.0
-0.7306234036627736,1.6347936845350335,-0.6484737044553517,-0.26839131562903584,-1.519539556295726,-0.987262027786641,-1.036632882038593,1.2619645996172746,-0.5293312667859081,-0.12703395612350146,0.03210858395958387,0.6327567201493278,0.2709614994724359,17.4
-0.7478174858563797,1.6347936845350335,-0.6484737044553517,-0.26839131562903584,-1.519539556295726,-0.5494785364329561,-1.1529630572458518,1.2619645996172746,-0.5293312667859081,-0.12703395612350146,0.03210858395958387,0.6327567201493278,-0.4207292679811913,20.9
-0.844875988286671,-0.575683657881,0.13533103737299634,-0.26839131562903584,-1.4606037093867497,0.2199771255314972,-1.859567807059736,0.9076275569774254,-0.5293312667859081,-0.46965880226543344,0.20237753202850495,0.22313434191281192,-0.8496696173927147,24.2
-0.6779738790395247,-0.575683657881,0.13533103737299634,-0.26839131562903584,-1.4606037093867497,-0.4371828502183439,-1.5944724583341743,0.9076275569774254,-0.5293312667859081,-0.46965880226543344,0.20237753202850495,0.026606272460753838,-0.22453355885510892,21.7
-0.8363749134438209,-0.575683657881,0.13533103737299634,-0.26839131562903584,-1.4606037093867497,-0.28483258892125823,-1.833111506484268,0.9076275569774254,-0.5293312667859081,-0.46965880226543344,0.20237753202850495,0.44169991722841156,-1.144451923262498,22.8
-0.59913505222129,-0.575683657881,0.13533103737299634,-0.26839131562903584,-1.4606037093867497,-0.02464666732360511,-1.8681887967342825,0.9076275569774254,-0.5293312667859081,-0.46965880226543344,0.20237753202850495,0.03310504996398918,0.02802665261182513,23.4
-0.8685454068958881,-0.575683657881,0.41137618375976487,-0.26839131562903584,-1.1238189429998475,0.01543784506841081,-1.7567567993466229,0.5152731291004778,-0.24136210738347152,0.24351605774862123,-0.07644334327131917,0.5687106061711273,-0.835958692760119,24.1
-0.8276779449688676,-0.575683657881,0.41137618375976487,-0.26839131562903584,-1.1238189429998475,0.034013526880978605,-0.7768829863995589,0.6201375272992777,-0.24136210738347152,0.24351605774862123,-0.07644334327131917,0.20832940808157255,-0.39268376518209386,21.4
-0.8118044263648192,-0.575683657881,0.41137618375976487,-0.26839131562903584,-1.1238189429998475,0.024013986279919467,0.236541909304915,0.426727729946202,-0.24136210738347152,0.24351605774862123,-0.07644334327131917,-0.06488306246132093,0.10986874936651757,20.0
-0.8478817348222546,-0.575683657881,0.41137618375976487,-0.26839131562903584,-1.1238189429998475,-0.17589056642705447,-0.7509532835057734,0.4441327599375504,-0.24136210738347152,0.24351605774862123,-0.07644334327131917,0.3200699753178781,-0.1582998479519801,20.8
-0.9275591710258749,-0.575683657881,0.41137618375976487,-0.26839131562903584,-1.1238189429998475,-0.04329246336099181,-0.48979160021365287,0.8137281437862335,-0.24136210738347152,0.24351605774862123,-0.07644334327131917,0.3031022033047074,0.16432451148207694,21.2
-0.8559976261565136,-0.575683657881,0.41137618375976487,-0.26839131562903584,-1.1238189429998475,-0.5658002485442486,-1.0428229587532076,0.6201375272992777,-0.24136210738347152,0.24351605774862123,-0.07644334327131917,0.605477214291539,0.02802665261182513,20.3
-0.9692496732394681,1.7214708080416605,-0.89671563545544,-0.26839131562903584,-1.2746819079064848,0.6514811001654488,-1.137814487518348,0.9448854420595993,-0.5293312667859081,-0.7100927976003426,0.08786001257044682,0.6327567201493278,-1.2060432447578076,28.0
-0.9596493545148336,1.7214708080416605,-0.89671563545544,-0.26839131562903584,-1.2746819079064848,0.5024836875444197,0.08937269089811595,0.9448854420595993,-0.5293312667859081,-0.7100927976003426,0.08786001257044682,0.5915746047304798,-0.738013408483958,23.9
-0.9818364881427967,1.7214708080416605,-0.89671563545544,-0.26839131562903584,-1.2746819079064848,0.05684558112221345,-1.177097709297402,0.9448854420595993,-0.5293312667859081,-0.7100927976003426,0.08786001257044682,0.6327567201493278,-0.8496696173927147,24.8
-0.9848471942807325,1.7214708080416605,-0.89671563545544,-0.26839131562903584,-1.2746819079064848,-0.1368583385791737,-0.7216644488374012,0.9448854420595993,-0.5293312667859081,-0.7100927976003426,0.08786001257044682,0.43327670128876794,-0.6758169781164366,22.9
-0.9433770336658731,-0.575683657881,-0.97862321846496,-0.26839131562903584,-0.9656602402338141,0.1804143882008346,-0.6791415179875279,0.7279845274111995,-0.9095511891655876,-1.1099631610027376,-0.18114451532203577,0.6327567201493278,-0.2697948344848891,23.9
-0.9251764461118345,-0.575683657881,-0.97862321846496,-0.26839131562903584,-0.9656602402338141,0.5177235326688681,-0.4087154435374501,0.5937077522365712,-0.9095511891655876,-1.1099631610027376,-0.18114451532203577,0.4853196952236989,-0.8936802105785865,26.6
-0.9398855219000793,-0.575683657881,-0.97862321846496,-0.26839131562903584,-0.9656602402338141,-0.3578898409659741,-0.773647216640951,0.5893887746054882,-0.9095511891655876,-1.1099631610027376,-0.18114451532203577,0.603211146288197,0.23877180203845277,22.5
-0.8878071102666213,-0.575683657881,-0.97862321846496,-0.26839131562903584,-0.9656602402338141,-0.20341674459239595,-0.38492375483523394,0.28115120381446146,-0.9095511891655876,-1.1099631610027376,-0.18114451532203577,0.5761047938805104,0.02802665261182513,22.2
-0.9271840904695601,-0.575683657881,-1.2383320571643641,-0.26839131562903584,-0.48286845303201764,1.0314092263709858,0.6698321974984358,0.10961052481090927,-1.4489334525834547,-0.8310348306716338,-0.5186919431567713,0.6327567201493278,-1.14973532616715,23.6
-0.9368072229697089,-0.575683657881,-1.2383320571643641,-0.26839131562903584,-0.48286845303201764,1.1276685383284257,-0.16798198990516938,0.10561498823388246,-1.4489334525834547,-0.8310348306716338,-0.5186919431567713,0.605477214291539,-1.0974981161145525,28.7
-0.9535763512869265,-0.575683657881,-1.2383320571643641,-0.26839131562903584,-0.48286845303201764,0.2199771255314972,-0.0629679274844259,-0.08346346772392008,-1.4489334525834547,-0.8310348306716338,-0.5186919431567713,0.48153702353534245,-0.4169693077169678,22.6
-0.9742543930800236,-0.575683657881,-1.2383320571643641,-0.26839131562903584,-0.48286845303201764,0.20303388640263284,0.214891469032519,-0.08358748694514438,-1.4489334525834547,-0.8310348306716338,-0.5186919431567713,0.5249135857191074,-0.5346310352590257,22.0
-0.9667677038586324,-0.575683657881,0.6872116716333339,-0.26839131562903584,-0.7769008883681874,0.2552169026762872,-0.4931528806055084,0.23978356366532916,-0.5293312667859081,-0.8310348306716338,-0.3311926750584718,0.5716025632568876,-0.5425709785068002,22.9
-1.0038376844662098,1.731191912496018,0.6872116716333339,-0.26839131562903584,-0.7769008883681874,-0.07345987897263027,-1.2752625675415914,0.23978356366532916,-0.5293312667859081,-0.8310348306716338,-0.3311926750584718,0.6142281643953306,-0.9699360678157513,25.0
-0.964262575198066,1.731191912496018,0.6872116716333339,-0.26839131562903584,-0.7769008883681874,-0.018913989378286353,0.33807961454733104,0.2134765590788727,-0.5293312667859081,-0.8310348306716338,-0.3311926750584718,0.6327567201493278,-0.10536315168706732,20.6
-0.7622500406636681,-0.575683657881,-1.376978803330953,-0.26839131562903584,-1.0176549754197548,0.5107981483091071,-0.35082453506126576,0.14986614910557022,-1.4489334525834547,-0.7641557102297923,-0.4266975178958708,-0.4724642266002031,-0.8657781519783527,28.4
-0.7789549268418626,-0.575683657881,-1.376978803330953,-0.26839131562903584,-1.0176549754197548,-0.142634694824261,0.06087183798628452,0.14986614910557022,-1.4489334525834547,-0.7641557102297923,-0.4266975178958708,0.4705225365601537,0.014099959519388984,21.4
-0.7651224676687832,-0.575683657881,-1.376978803330953,-0.26839131562903584,-1.0176549754197548,2.3967589026759186,0.29083494949900407,0.14986614910557022,-1.4489334525834547,-0.7641557102297923,-0.4266975178958708,0.6327567201493278,-1.5230858012958612,38.7
-0.8610947920234041,-0.575683657881,-1.376978803330953,-0.26839131562903584,-1.0176549754197548,2.0866252337791416,-1.0335351104591102,0.14986614910557022,-1.4489334525834547,-0.7641557102297923,-0.4266975178958708,0.5242773333146004,-1.7378103004357643,43.8
-0.8954048095608212,-0.575683657881,-1.376978803330953,-0.26839131562903584,-1.0176549754197548,1.5707655887257592,-0.18885562839611764,0.14986614910557022,-1.4489334525834547,-0.7641557102297923,-0.4266975178958708,0.6327567201493278,-0.9747948760948743,33.2
-0.7006094831228012,-0.575683657881,-0.20747995418952384,-0.26839131562903584,-0.15073559983915524,0.6514811001654488,0.43309072001147575,-0.2900635363513164,-0.24136210738347152,0.15325886570059744,1.3523851689348105,0.5635738566993405,-0.30524255404237605,27.5
-0.7806852199890445,-0.575683657881,-0.20747995418952384,-0.26839131562903584,-0.15073559983915524,0.725459296737282,0.12152106418085193,-0.23635266185241777,-0.24136210738347152,0.15325886570059744,1.3523851689348105,0.5899607372206489,-0.6422526624015179,26.5
-0.5314617349099956,-0.575683657881,-0.20747995418952384,-0.26839131562903584,-0.15073559983915524,0.20303388640263284,0.6363001207557236,-0.3345354117054779,-0.24136210738347152,0.15325886570059744,1.3523851689348105,-2.792190150159125,-0.09883181136035185,18.6
-0.5657690679573948,-0.575683657881,-0.20747995418952384,-0.26839131562903584,-0.15073559983915524,-0.1802335542234967,-1.7567567993466229,-0.3345354117054779,-0.24136210738347152,0.15325886570059744,1.3523851689348105,0.5542781923408567,0.31911727244876503,19.3
-0.7212606507136216,-0.575683657881,-0.20747995418952384,-0.26839131562903584,-0.15073559983915524,-0.1368583385791737,0.8084878457913208,-0.5569068873657914,-0.24136210738347152,0.15325886570059744,1.3523851689348105,0.49763554037734925,0.16286934708420958,20.1
-0.7373993062642615,-0.575683657881,-0.20747995418952384,-0.26839131562903584,-0.15073559983915524,-0.5999838452803444,1.062744505869779,-0.827564814679356,-0.24136210738347152,0.15325886570059744,1.3523851689348105,0.5408490390585755,0.699803698644913,19.5
-0.6506382175054078,-0.575683657881,-0.20747995418952384,-0.26839131562903584,-0.15073559983915524,-0.6223187545034379,0.8801811321951234,-0.7336242646462753,-0.24136210738347152,0.15325886570059744,1.3523851689348105,0.5928661057506749,0.942038863409465,19.5
-0.7407772395024239,-0.575683657881,-0.20747995418952384,-0.26839131562903584,-0.15073559983915524,-0.1947189805098691,0.6288590566763009,-0.8132905882650683,-0.24136210738347152,0.15325886570059744,1.3523851689348105,0.3422910709249867,0.40603098850832103,20.4
-0.7481458668192498,-0.575683657881,-0.20747995418952384,-0.26839131562903584,-0.15073559983915524,0.3002087847634034,1.0780496852969068,-0.5473648526431224,-0.24136210738347152,0.15325886570059744,1.3523851689348105,0.5790014201430693,0.1541192467749671,19.8
